,Standard name,Sc∆ essentiality,Sp∆ essentiality,Final usage in training,Unnamed: 0,id,chrom,start,end,Length,Hits,Reads,Hits_600_bp_upstream,Hits_600_bp_downstream,Neighbourhood Hits,Neighbourhood Index,Max Free Region,Freedom Index,target_seq_counts,600_bp_up_target_seq_counts,600_bp_down_target_seq_counts,target_per_bp,600_up_target_per_bp,600_down_target_per_bp,short name,description
2232,S000002941,NE,NE,Non essential,1579,YDR533C,chrIV,1501447,1502160,714,18,146,13,28,452,0.27899999999999997,234,0.32799999999999996,68,69,59,0.0952,0.115,0.0983,HSP31,Heat-Shock Protein
2233,S000004915,NE,NE,Non essential,4996,YMR300C,chrXIII,865559,867091,1533,20,189,10,18,261,0.25,155,0.10099999999999999,138,64,63,0.09,0.1067,0.105,ADE4,ADEnine requiring
2234,S000004917,NE,NE,Non essential,4998,YMR302C,chrXIII,870073,872625,2553,16,120,27,34,320,0.098,1281,0.502,219,63,48,0.0858,0.105,0.08,YME2,Yeast Mitochondrial Escape
2235,S000004910,NE,NE,Non essential,4991,YMR295C,chrXIII,858297,858890,594,6,67,5,11,287,0.17600000000000002,150,0.253,39,60,61,0.0657,0.1,0.1017,,Ilm1p BInding
2236,S000004378,NE,NE,Non essential,4434,YLR386W,chrXII,893628,896270,2643,2,43,8,8,267,0.013999999999999999,2447,0.9259999999999999,262,43,53,0.0991,0.0717,0.0883,VAC14,VACuole morphology and inheritance mutant
2237,S000005531,NE,NE,Non essential,5646,YOR005C,chrXV,334509,337343,2835,41,348,4,11,367,0.19699999999999998,327,0.115,258,53,66,0.091,0.0883,0.11,DNL4,DNA Ligase
2238,S000005532,NE,NE,Non essential,5647,YOR006C,chrXV,337680,338621,942,4,53,13,21,329,0.065,417,0.44299999999999995,79,65,56,0.0839,0.1083,0.0933,TSR3,Twenty S rRNA accumulation
2239,S000005533,NE,NE,Non essential,5648,YOR007C,chrXV,338938,339978,1041,9,138,21,18,332,0.13,238,0.22899999999999998,93,57,72,0.0893,0.095,0.12,SGT2,Small Glutamine-rich Tetratricopeptide repeat-containing protein
2240,S000003949,NE,NE,Non essential,3990,YLL026W,chrXII,88623,91349,2727,24,194,20,13,478,0.092,388,0.142,256,64,66,0.0939,0.1067,0.11,HSP104,Heat Shock Protein
2241,S000003946,NE,NE,Non essential,3993,YLL023C,chrXII,97997,98836,840,13,118,29,21,355,0.218,346,0.41200000000000003,65,71,50,0.0774,0.1183,0.0833,POM33,"POre Membrane, 33 kDa"
2242,S000003944,NE,NE,Non essential,3995,YLL021W,chrXII,100947,105347,4401,20,123,23,3,408,0.055999999999999994,934,0.212,365,59,68,0.0829,0.0983,0.1133,SPA2,Spindle Pole Antigen
2243,S000003942,NE,NE,Non essential,3997,YLL019C,chrXII,105686,107899,2214,19,170,2,50,334,0.128,285,0.129,185,69,42,0.0836,0.115,0.07,KNS1,Kinase Next to SPA2
2244,S000000880,NE,NE,Non essential,1780,YER078C,chrV,316807,318342,1536,17,165,12,39,378,0.146,465,0.303,151,66,62,0.0983,0.11,0.1033,ICP55,Intermediate Cleaving Peptidase
2245,S000004623,NE,NE,Non essential,4693,YMR021C,chrXIII,317165,318418,1254,1,4,7,10,354,0.011000000000000001,1010,0.805,112,69,55,0.0893,0.115,0.0917,MAC1,Metal binding ACtivator
2246,S000004621,NE,NE,Non essential,4691,YMR019W,chrXIII,312156,315005,2850,34,446,17,10,524,0.114,928,0.326,282,58,55,0.0989,0.0967,0.0917,STB4,Sin Three Binding protein
2247,S000004625,NE,NE,Non essential,4695,YMR023C,chrXIII,319437,321017,1581,15,69,11,12,311,0.153,481,0.304,164,73,77,0.1037,0.1217,0.1283,MSS1,Mitochondrial Splicing System
2248,S000004624,NE,NE,Non essential,4694,YMR022W,chrXIII,318680,319177,498,5,47,6,11,336,0.149,162,0.325,55,47,68,0.1104,0.0783,0.1133,UBC7,UBiquitin-Conjugating enzyme
2249,S000004629,NE,NE,Non essential,4699,YMR027W,chrXIII,325877,327289,1413,12,297,29,1,236,0.18,440,0.311,121,43,65,0.0856,0.0717,0.1083,,
2250,S000004628,NE,NE,Non essential,4698,YMR026C,chrXIII,324236,325435,1200,7,75,5,30,255,0.114,864,0.72,109,67,45,0.0908,0.1117,0.075,PEX12,PEroXin
2251,S000002743,NE,NE,Non essential,1368,YDR335W,chrIV,1141168,1144842,3675,15,149,22,18,210,0.09699999999999999,792,0.21600000000000003,383,60,78,0.1042,0.1,0.13,MSN5,Multicopy suppressor of SNf1 mutation
2252,S000007605,NE,NE,Non essential,1417,YDR379C-A,chrIV,1233278,1233517,240,3,16,3,35,461,0.136,103,0.429,27,66,56,0.1125,0.11,0.0933,SDH6,
2253,S000001473,NE,NE,Non essential,3190,YIR034C,chrIX,419615,420736,1122,8,113,11,9,292,0.122,321,0.28600000000000003,96,76,48,0.0856,0.1267,0.08,LYS1,LYSine requiring
2254,S000002160,NE,NE,Non essential,1017,YDL002C,chrIV,446967,447578,612,16,345,18,32,486,0.26899999999999996,90,0.147,59,73,51,0.0964,0.1217,0.085,NHP10,Non-Histone Protein
2255,S000005399,NE,NE,Non essential,5599,YOL039W,chrXV,254297,254617,321,10,62,30,19,247,0.631,152,0.474,22,40,64,0.0685,0.0667,0.1067,RPP2A,Ribosomal Protein P2 Alpha
2256,S000002164,NE,NE,Non essential,1013,YDL006W,chrIV,439909,440754,846,2,9,11,23,449,0.026000000000000002,741,0.8759999999999999,84,74,69,0.0993,0.1233,0.115,PTC1,Phosphatase type Two C
2257,S000005390,NE,NE,Non essential,5609,YOL030W,chrXV,268187,269641,1455,18,658,32,5,295,0.21,245,0.168,130,55,64,0.0893,0.0917,0.1067,GAS5,Glycophospholipid-Anchored Surface protein
2258,S000005392,NE,NE,Non essential,5607,YOL032W,chrXV,265429,266169,741,3,50,11,2,298,0.068,338,0.456,66,65,69,0.0891,0.1083,0.115,OPI10,OverProducer of Inositol
2259,S000003247,NE,NE,Non essential,2342,YGR015C,chrVII,521090,522076,987,12,151,22,25,461,0.132,418,0.424,97,62,68,0.0983,0.1033,0.1133,EAT1,Ethanol AcetylTransferase
2260,S000005249,NE,NE,Non essential,5065,YNL305C,chrXIV,58898,59791,894,8,211,2,36,320,0.14,247,0.276,60,66,47,0.0671,0.11,0.0783,BXI1,BaX Inhibitor
2261,S000005714,NE,NE,Non essential,5841,YOR188W,chrXV,685767,689180,3414,24,273,22,28,408,0.086,579,0.17,316,65,69,0.0926,0.1083,0.115,MSB1,Multicopy Suppression of a Budding defect
2262,S000005818,NE,NE,Non essential,5946,YOR292C,chrXV,865653,866582,930,7,107,5,19,194,0.19399999999999998,401,0.431,94,57,56,0.1011,0.095,0.0933,,
2263,S000003162,NE,NE,Non essential,2127,YGL194C,chrVII,140368,141726,1359,14,152,12,18,295,0.175,270,0.19899999999999998,113,69,61,0.0831,0.115,0.1017,HOS2,Hda One Similar
2264,S000002706,NE,NE,Non essential,1328,YDR298C,chrIV,1058176,1058814,639,3,10,23,18,250,0.094,281,0.44,62,75,59,0.09699999999999999,0.125,0.0983,ATP5,ATP synthase
2265,S000004116,NE,NE,Non essential,4144,YLR126C,chrXII,394765,395520,756,8,78,1,10,270,0.196,194,0.257,77,51,66,0.1019,0.085,0.11,,
2266,S000002701,NE,NE,Non essential,1323,YDR293C,chrIV,1045640,1049392,3753,12,63,4,5,318,0.05,1587,0.423,331,61,52,0.0882,0.1017,0.0867,SSD1,Suppressor of SIT4 Deletion
2267,S000002663,NE,NE,Non essential,1285,YDR255C,chrIV,966557,967822,1266,10,70,2,17,433,0.091,453,0.358,136,67,61,0.1074,0.1117,0.1017,RMD5,Required for Meiotic nuclear Division
2268,S000002708,NE,NE,Non essential,1330,YDR300C,chrIV,1061505,1062791,1287,1,105,3,4,234,0.017,1279,0.9940000000000001,128,69,51,0.0995,0.115,0.085,PRO1,PROline requiring
2269,S000003381,NE,NE,Non essential,2482,YGR149W,chrVII,789031,790329,1299,14,318,40,2,526,0.102,194,0.149,146,71,60,0.1124,0.1183,0.1,GPC1,GlyceroPhosphoCholine acyltransferase
2270,S000004970,NE,NE,Non essential,5356,YNL025C,chrXIV,584320,585291,972,5,28,2,12,396,0.065,495,0.509,100,70,58,0.1029,0.1167,0.0967,SSN8,Suppressor of SNf1
2271,S000003384,NE,NE,Non essential,2485,YGR152C,chrVII,794674,795492,819,5,70,8,30,528,0.057999999999999996,294,0.359,73,64,68,0.0891,0.1067,0.1133,RSR1,RaS-Related
2272,S000003389,NE,NE,Non essential,2490,YGR157W,chrVII,802440,805049,2610,13,101,54,1,483,0.052000000000000005,604,0.231,287,61,60,0.11,0.1017,0.1,CHO2,CHOline requiring
2273,S000004977,NE,NE,Non essential,5349,YNL032W,chrXIV,574506,575351,846,7,44,14,18,357,0.11599999999999999,211,0.249,86,64,72,0.1017,0.1067,0.12,SIW14,Synthetic Interaction with Whi2
2274,S000004976,NE,NE,Non essential,5350,YNL031C,chrXIV,575640,576050,411,9,55,12,83,368,0.298,110,0.268,36,77,37,0.0876,0.1283,0.0617,HHT2,Histone H Three
2275,S000004975,NE,NE,Non essential,5351,YNL030W,chrXIV,576727,577038,312,12,171,82,13,387,0.49700000000000005,60,0.192,21,40,59,0.0673,0.0667,0.0983,HHF2,Histone H Four
2276,S000000954,NE,NE,Non essential,1869,YER152C,chrV,472657,473988,1332,14,59,6,14,204,0.258,330,0.248,85,44,25,0.0638,0.0733,0.0417,,
2277,S000001150,NE,NE,Non essential,2827,YHR108W,chrVIII,328303,330060,1758,6,61,0,6,233,0.073,473,0.26899999999999996,153,64,69,0.087,0.1067,0.115,GGA2,"Golgi-localized, Gamma-adaptin ear homology, Arf-binding protein"
2278,S000005861,NE,NE,Non essential,5994,YOR334W,chrXV,944596,946008,1413,9,30,5,5,113,0.282,498,0.35200000000000004,134,43,72,0.0948,0.0717,0.12,MRS2,Mitochondrial RNA Splicing
2279,S000005864,NE,NE,Non essential,5998,YOR337W,chrXV,954344,956623,2280,22,343,16,13,153,0.315,503,0.221,205,56,54,0.0899,0.0933,0.09,TEA1,Ty Enhancer Activator
2280,S000005865,NE,NE,Non essential,5999,YOR338W,chrXV,956898,957989,1092,5,47,18,11,179,0.128,493,0.451,108,55,58,0.0989,0.0917,0.0967,,
2281,S000001773,NE,NE,Non essential,3902,YKR065C,chrXI,565299,565892,594,3,33,7,9,283,0.08900000000000001,350,0.589,49,60,69,0.0825,0.1,0.115,PAM17,Presequence translocase-Associated Motor
2282,S000000449,NE,NE,Non essential,512,YBR245C,chrII,708150,711539,3390,23,134,6,8,412,0.08199999999999999,662,0.195,321,70,59,0.0947,0.1167,0.0983,ISW1,Imitation SWitch subfamily
2283,S000000443,NE,NE,Non essential,506,YBR239C,chrII,698354,699943,1590,18,305,15,20,276,0.205,441,0.27699999999999997,123,49,58,0.0774,0.0817,0.0967,ERT1,Ethanol Regulated Transcription factor
2284,S000000846,NE,NE,Non essential,1735,YER044C,chrV,237570,238016,447,0,0,12,25,313,0.0,447,1.0,36,59,48,0.0805,0.0983,0.08,ERG28,ERGosterol biosynthesis
2285,S000000844,NE,NE,Non essential,1733,YER042W,chrV,234937,235491,555,13,174,19,8,347,0.33799999999999997,116,0.209,53,51,64,0.0955,0.085,0.1067,MXR1,peptide Methionine sulfoXide Reductase
2286,S000000843,NE,NE,Non essential,1732,YER041W,chrV,232461,234740,2280,15,216,8,22,386,0.085,689,0.302,217,71,57,0.0952,0.1183,0.095,YEN1,
2287,S000000842,NE,NE,Non essential,1731,YER040W,chrV,229795,231987,2193,15,572,22,9,358,0.096,485,0.221,186,52,72,0.0848,0.0867,0.12,GLN3,GLutamiNe metabolism
2288,S000000849,NE,NE,Non essential,1740,YER047C,chrV,243810,246503,2694,15,135,6,14,387,0.07200000000000001,408,0.151,237,61,57,0.08800000000000001,0.1017,0.095,SAP1,Sin1 Associated Protein
2289,S000000848,NE,NE,Non essential,1738,YER046W,chrV,243180,243611,432,4,38,26,6,362,0.128,163,0.377,35,52,64,0.081,0.0867,0.1067,SPO73,SPOrulation
2290,S000000629,NE,NE,Non essential,680,YCR033W,chrIII,186489,190169,3681,22,211,24,15,330,0.091,682,0.185,334,56,70,0.0907,0.0933,0.1167,SNT1,SaNT domains
2291,S000000628,NE,NE,Non essential,679,YCR032W,chrIII,179520,186023,6504,36,291,28,21,351,0.079,891,0.13699999999999998,691,55,61,0.1062,0.0917,0.1017,BPH1,Beige Protein Homolog
2292,S000000623,NE,NE,Non essential,675,YCR028C,chrIII,170886,172424,1539,6,54,0,9,499,0.039,861,0.5589999999999999,140,64,74,0.091,0.1067,0.1233,FEN2,FENpropimorph resistance
2293,S000000621,NE,NE,Non essential,673,YCR026C,chrIII,164111,166339,2229,51,1113,66,33,440,0.26,188,0.084,205,43,65,0.092,0.0717,0.1083,NPP1,ecto-Nucleotide Pyrophosphatase/Phosphodiesterase
2294,S000000772,NE,NE,Non essential,1630,YEL046C,chrV,67629,68792,1164,2,6,22,21,440,0.02,916,0.787,82,63,44,0.0704,0.105,0.0733,GLY1,GLYcine requiring
2295,S000007253,NE,NE,Non essential,5954,YOR298C-A,chrXV,877230,877685,456,13,263,19,58,466,0.306,74,0.162,28,62,43,0.0614,0.1033,0.0717,MBF1,Multiprotein Bridging Factor
2296,S000003420,NE,NE,Non essential,2524,YGR188C,chrVII,872044,875109,3066,4,21,13,19,348,0.019,1383,0.451,298,62,66,0.0972,0.1033,0.11,BUB1,Budding Uninhibited by Benzimidazole
2297,S000004571,NE,NE,Non essential,4557,YML103C,chrXIII,62582,67549,4968,39,331,9,32,410,0.096,608,0.122,556,65,58,0.1119,0.1083,0.0967,NUP188,NUclear Pore
2298,S000003425,NE,NE,Non essential,2529,YGR193C,chrVII,884509,885741,1233,14,127,69,25,423,0.134,575,0.466,107,54,61,0.0868,0.09,0.1017,PDX1,Pyruvate Dehydrogenase complex protein X
2299,S000003426,NE,NE,Non essential,2530,YGR194C,chrVII,886073,887875,1803,14,182,26,22,422,0.092,789,0.43799999999999994,158,61,63,0.0876,0.1017,0.105,XKS1,XyluloKinaSe
2300,S000000157,NE,NE,Non essential,176,YBL061C,chrII,105316,107406,2091,11,94,2,37,317,0.083,534,0.255,208,61,56,0.0995,0.1017,0.0933,SKT5,
2301,S000000156,NE,NE,Non essential,177,YBL060W,chrII,107932,109995,2064,14,157,37,3,311,0.109,495,0.24,193,60,59,0.0935,0.1,0.0983,YEL1,Yeast EFA6-Like
2302,S000000151,NE,NE,Non essential,183,YBL055C,chrII,115573,116829,1257,8,123,10,31,256,0.124,708,0.563,108,70,46,0.0859,0.1167,0.0767,,
2303,S000000153,NE,NE,Non essential,181,YBL057C,chrII,112801,113427,627,9,117,6,18,226,0.318,177,0.282,45,45,41,0.0718,0.075,0.0683,PTH2,Peptidyl-Trna Hydrolase
2304,S000002957,NE,NE,Non essential,1693,YER007C-A,chrV,166237,166885,649,11,168,6,14,279,0.304,142,0.21899999999999997,63,66,61,0.0971,0.11,0.1017,TMA20,Translation Machinery Associated
2305,S000004430,NE,NE,Non essential,4490,YLR438W,chrXII,1012501,1013775,1275,42,1122,42,5,240,0.6859999999999999,173,0.136,74,22,45,0.057999999999999996,0.0367,0.075,CAR2,Catabolism of ARginine
2306,S000001407,NE,NE,Non essential,2989,YIL145C,chrIX,76354,77283,930,3,14,16,6,108,0.149,500,0.5379999999999999,78,65,63,0.0839,0.1083,0.105,PAN6,PANtothenate biosynthesis
2307,S000004385,NE,NE,Non essential,4441,YLR393W,chrXII,907079,907918,840,3,12,18,5,320,0.055999999999999994,428,0.51,64,64,53,0.0762,0.1067,0.0883,ATP10,ATP synthase
2308,S000004380,NE,NE,Non essential,4436,YLR388W,chrXII,898158,898821,664,6,38,28,44,296,0.153,248,0.373,57,52,64,0.0858,0.0867,0.1067,RPS29A,Ribosomal Protein of the Small subunit
2309,S000004381,NE,NE,Non essential,4437,YLR389C,chrXII,899577,902660,3084,35,499,50,40,324,0.175,682,0.221,303,62,47,0.0982,0.1033,0.0783,STE23,STErile
2310,S000005528,NE,NE,Non essential,5643,YOR002W,chrXV,329417,331051,1635,10,33,19,27,413,0.07400000000000001,1077,0.659,139,54,62,0.085,0.09,0.1033,ALG6,Asparagine-Linked Glycosylation
2311,S000004651,NE,NE,Non essential,4721,YMR048W,chrXIII,366981,367934,954,5,32,2,7,167,0.157,431,0.452,92,49,59,0.0964,0.0817,0.0983,CSM3,Chromosome Segregation in Meiosis
2312,S000005738,NE,NE,Non essential,5866,YOR212W,chrXV,742910,744181,1272,21,431,54,6,243,0.34,260,0.204,106,57,64,0.0833,0.095,0.1067,STE4,STErile
2313,S000001032,NE,NE,Non essential,2651,YHL040C,chrVIII,19088,20971,1884,20,139,32,28,459,0.11599999999999999,283,0.15,160,54,54,0.0849,0.09,0.09,ARN1,AFT1 ReguloN
2314,S000002273,NE,NE,Non essential,898,YDL115C,chrIV,253995,255126,1132,8,28,12,8,252,0.14,611,0.54,113,64,56,0.0998,0.1067,0.0933,IWR1,Interacts With RNA polymerase II
2315,S000000071,NE,NE,Non essential,91,YAR018C,chrI,170396,171703,1308,15,92,8,24,207,0.27699999999999997,427,0.326,119,58,74,0.091,0.0967,0.1233,KIN3,protein KINase
2316,S000005383,NE,NE,Non essential,5616,YOL023W,chrXV,278056,280086,2031,7,23,20,4,358,0.048,971,0.478,206,80,64,0.1014,0.1333,0.1067,IFM1,Initiation Factor of Mitochondria
2317,S000001378,NE,NE,Non essential,3020,YIL116W,chrIX,142928,144085,1158,18,291,34,7,388,0.2,328,0.28300000000000003,111,63,76,0.0959,0.105,0.1267,HIS5,HIStidine requiring
2318,S000001372,NE,NE,Non essential,3027,YIL110W,chrIX,156045,157178,1134,5,17,18,2,212,0.10400000000000001,340,0.3,103,58,62,0.0908,0.0967,0.1033,HPM1,Histidine Protein Methyltransferase
2319,S000001370,NE,NE,Non essential,3029,YIL108W,chrIX,160887,162977,2091,18,267,17,2,214,0.201,687,0.32899999999999996,152,48,65,0.0727,0.08,0.1083,,
2320,S000002277,NE,NE,Non essential,894,YDL119C,chrIV,246689,247612,924,21,242,11,25,396,0.287,236,0.255,96,71,56,0.1039,0.1183,0.0933,HEM25,HEMe synthesis by SLC25 family member
2321,S000005259,NE,NE,Non essential,5055,YNL315C,chrXIV,43324,44280,957,0,0,6,9,189,0.0,957,1.0,86,64,48,0.0899,0.1067,0.08,ATP11,ATP synthase
2322,S000005701,NE,NE,Non essential,5827,YOR175C,chrXV,659815,661674,1860,9,98,5,21,303,0.08,524,0.282,186,49,57,0.1,0.0817,0.095,ALE1,Acyltransferase for Lyso-phosphatidylEthanolamine
2323,S000003151,NE,NE,Non essential,2139,YGL183C,chrVII,156543,157285,743,6,146,39,32,495,0.08199999999999999,267,0.359,69,65,52,0.0929,0.1083,0.0867,MND1,Meiotic Nuclear Divisions
2324,S000003158,NE,NE,Non essential,2131,YGL190C,chrVII,145809,147389,1581,2,8,6,21,389,0.016,671,0.424,162,81,51,0.1025,0.135,0.085,CDC55,Cell Division Cycle
2325,S000003628,NE,NE,Non essential,3339,YJL092W,chrX,257423,260947,3525,22,182,26,4,222,0.141,469,0.133,322,59,62,0.0913,0.0983,0.1033,SRS2,Suppressor of Rad Six
2326,S000002715,NE,NE,Non essential,1337,YDR307W,chrIV,1075865,1077853,1989,11,195,30,3,282,0.098,688,0.34600000000000003,201,58,54,0.1011,0.0967,0.09,PMT7,
2327,S000002714,NE,NE,Non essential,1336,YDR306C,chrIV,1073735,1075171,1437,11,251,16,31,243,0.158,458,0.319,139,68,58,0.0967,0.1133,0.0967,,
2328,S000002713,NE,NE,Non essential,1335,YDR305C,chrIV,1072746,1073488,743,20,275,13,9,231,0.583,114,0.153,69,54,55,0.0929,0.09,0.0917,HNT2,Histidine triad NucleoTide-binding
2329,S000002712,NE,NE,Non essential,1334,YDR304C,chrIV,1071880,1072557,678,8,153,5,18,227,0.26,207,0.305,61,50,46,0.09,0.0833,0.0767,CPR5,Cyclosporin-sensitive Proline Rotamase
2330,S000003168,NE,NE,Non essential,2120,YGL200C,chrVII,122694,123305,612,8,68,53,15,341,0.192,138,0.225,47,53,43,0.0768,0.0883,0.0717,EMP24,EndoMembrane Protein
2331,S000005896,NE,NE,Non essential,6030,YOR369C,chrXV,1028194,1028625,432,1,21,12,15,219,0.053,382,0.884,35,57,73,0.081,0.095,0.1217,RPS12,Ribosomal Protein of the Small subunit
2332,S000004932,NE,NE,Non essential,5014,YMR315W,chrXIII,902800,903849,1050,21,889,29,12,388,0.258,309,0.294,96,69,65,0.0914,0.115,0.1083,,
2333,S000000521,NE,NE,Non essential,628,YCL016C,chrIII,94621,95763,1143,5,47,6,9,174,0.126,507,0.444,94,47,55,0.0822,0.0783,0.0917,DCC1,Defective in sister Chromatid Cohesion
2334,S000005878,NE,NE,Non essential,6012,YOR351C,chrXV,995018,996511,1494,17,145,11,11,671,0.085,584,0.391,149,57,56,0.0997,0.095,0.0933,MEK1,MEiotic Kinase
2335,S000005871,NE,NE,Non essential,6005,YOR344C,chrXV,977194,978069,876,10,423,22,38,671,0.085,274,0.313,89,64,66,0.1016,0.1067,0.11,TYE7,Ty1-mediated Expression
2336,S000005873,NE,NE,Non essential,6007,YOR346W,chrXV,981828,984785,2958,23,244,20,12,734,0.053,506,0.171,301,68,53,0.1018,0.1133,0.0883,REV1,REVersionless
2337,S000005421,NE,NE,Non essential,5577,YOL060C,chrXV,214017,216137,2121,48,1120,13,65,444,0.255,220,0.10400000000000001,179,58,47,0.0844,0.0967,0.0783,MAM3,
2338,S000005426,NE,NE,Non essential,5572,YOL065C,chrXV,204731,205885,1155,7,53,2,22,248,0.122,335,0.29,118,58,57,0.1022,0.0967,0.095,INP54,INositol polyphosphate 5-Phosphatase
2339,S000000379,NE,NE,Non essential,432,YBR175W,chrII,582408,583355,948,4,16,4,5,242,0.087,381,0.402,83,54,60,0.0876,0.09,0.1,SWD3,"Set1c, WD40 repeat protein"
2340,S000000439,NE,NE,Non essential,502,YBR235W,chrII,686901,690263,3363,26,412,7,1,298,0.13,948,0.282,289,62,70,0.0859,0.1033,0.1167,VHC1,Vacuolar protein Homologous to CCC family
2341,S000000437,NE,NE,Non essential,499,YBR233W,chrII,683428,684669,1242,13,123,25,4,255,0.205,350,0.282,102,48,56,0.0821,0.08,0.0933,PBP2,Pbp1p Binding Protein
2342,S000005357,NE,NE,Non essential,5459,YNR074C,chrXIV,777602,778738,1137,7,26,7,19,215,0.14300000000000002,433,0.381,98,69,59,0.0862,0.115,0.0983,AIF1,Apoptosis-Inducing Factor
2343,S000000432,NE,NE,Non essential,493,YBR228W,chrII,675313,676227,915,11,66,12,6,346,0.174,193,0.21100000000000002,95,57,74,0.1038,0.095,0.1233,SLX1,Synthetic Lethal of unknown (X) function
2344,S000000433,NE,NE,Non essential,494,YBR229C,chrII,676357,679221,2865,21,147,4,17,356,0.10300000000000001,445,0.155,270,69,55,0.0942,0.115,0.0917,ROT2,Reversal Of Tor2 lethality
2345,S000003811,NE,NE,Non essential,3481,YJR050W,chrX,528697,529404,708,11,161,16,20,395,0.19699999999999998,172,0.243,60,55,67,0.0847,0.0917,0.1117,ISY1,Interactor of SYf1p
2346,S000003449,NE,NE,Non essential,2554,YGR217W,chrVII,924696,930815,6120,17,62,2,15,269,0.052000000000000005,948,0.155,588,61,69,0.0961,0.1017,0.115,CCH1,Calcium Channel Homolog
2347,S000003442,NE,NE,Non essential,2547,YGR210C,chrVII,913503,914738,1236,34,465,24,14,510,0.27,187,0.151,87,58,49,0.0704,0.0967,0.0817,,
2348,S000003446,NE,NE,Non essential,2551,YGR214W,chrVII,920575,921788,1214,8,37,40,5,273,0.121,502,0.414,104,50,71,0.0857,0.0833,0.1183,RPS0A,Ribosomal Protein of the Small subunit
2349,S000003812,NE,NE,Non essential,3482,YJR051W,chrX,529861,531366,1506,17,165,24,6,384,0.147,299,0.19899999999999998,149,62,53,0.0989,0.1033,0.0883,OSM1,OSMotic sensitivity
2350,S000000380,NE,NE,Non essential,433,YBR176W,chrII,583720,584658,939,0,0,5,9,254,0.0,939,1.0,66,70,62,0.0703,0.1167,0.1033,ECM31,ExtraCellular Mutant
2351,S000000383,NE,NE,Non essential,436,YBR179C,chrII,586547,589114,2568,3,9,27,21,332,0.018000000000000002,1522,0.593,258,70,67,0.1005,0.1167,0.1117,FZO1,FuZzy Onions homolog
2352,S000000384,NE,NE,Non essential,437,YBR180W,chrII,589741,591459,1719,15,79,21,12,355,0.12300000000000001,351,0.204,137,69,55,0.0797,0.115,0.0917,DTR1,DiTyRosine
2353,S000005649,NE,NE,Non essential,5772,YOR123C,chrXV,553176,554570,1395,12,71,18,15,353,0.122,280,0.201,125,59,62,0.0896,0.0983,0.1033,LEO1,LEft Open reading frame
2354,S000006333,NE,NE,Non essential,6487,YPR129W,chrXVI,792687,793736,1050,15,203,35,12,332,0.215,295,0.281,91,50,55,0.0867,0.0833,0.0917,SCD6,Suppressor of Clathrin Deficiency
2355,S000006332,NE,NE,Non essential,6486,YPR128C,chrXVI,791218,792204,987,10,147,4,35,386,0.131,241,0.244,93,69,51,0.0942,0.115,0.085,ANT1,Adenine Nucleotide Transporter
2356,S000006331,NE,NE,Non essential,6485,YPR127W,chrXVI,790083,791120,1038,15,272,54,4,377,0.192,407,0.392,101,60,74,0.0973,0.1,0.1233,,
2357,S000003210,NE,NE,Non essential,2078,YGL241W,chrVII,45445,48459,3015,18,170,31,9,255,0.11699999999999999,705,0.23399999999999999,345,62,52,0.1144,0.1033,0.0867,KAP114,KAryoPherin
2358,S000001152,NE,NE,Non essential,2829,YHR110W,chrVIII,332282,332920,639,11,73,12,12,272,0.316,190,0.297,47,53,56,0.0736,0.0883,0.0933,ERP5,Emp24p/Erv25p Related Protein
2359,S000003748,NE,NE,Non essential,3215,YJL212C,chrX,33850,36249,2400,26,309,29,26,269,0.201,403,0.168,215,73,44,0.0896,0.1217,0.0733,OPT1,OligoPeptide Transporter
2360,S000002931,NE,NE,Non essential,1565,YDR523C,chrIV,1485566,1487038,1473,14,235,5,15,552,0.086,651,0.442,154,65,67,0.1045,0.1083,0.1117,SPS1,SPorulation Specific
