,Standard name,Sc∆ essentiality,Sp∆ essentiality,Final usage in training,Unnamed: 0,id,chrom,start,end,Length,Hits,Reads,Hits_600_bp_upstream,Hits_600_bp_downstream,Neighbourhood Hits,Neighbourhood Index,Max Free Region,Freedom Index,target_seq_counts,600_bp_up_target_seq_counts,600_bp_down_target_seq_counts,target_per_bp,600_up_target_per_bp,600_down_target_per_bp,short name,description
2305,S000004430,NE,NE,Non essential,4490,YLR438W,chrXII,1012501,1013775,1275,70,1721,71,11,415,0.6609999999999999,131,0.10300000000000001,74,22,45,0.057999999999999996,0.0367,0.075,CAR2,Catabolism of ARginine
2306,S000001407,NE,NE,Non essential,2989,YIL145C,chrIX,76354,77283,930,3,14,29,8,182,0.08900000000000001,500,0.5379999999999999,78,65,63,0.0839,0.1083,0.105,PAN6,PANtothenate biosynthesis
2307,S000004385,NE,NE,Non essential,4441,YLR393W,chrXII,907079,907918,840,3,12,30,8,486,0.037000000000000005,428,0.51,64,64,53,0.0762,0.1067,0.0883,ATP10,ATP synthase
2308,S000004380,NE,NE,Non essential,4436,YLR388W,chrXII,898158,898821,664,10,73,42,58,469,0.161,162,0.244,57,52,64,0.0858,0.0867,0.1067,RPS29A,Ribosomal Protein of the Small subunit
2309,S000004381,NE,NE,Non essential,4437,YLR389C,chrXII,899577,902660,3084,61,1244,64,52,511,0.19399999999999998,341,0.111,303,62,47,0.0982,0.1033,0.0783,STE23,STErile
2310,S000005528,NE,NE,Non essential,5643,YOR002W,chrXV,329417,331051,1635,19,113,31,46,684,0.085,560,0.34299999999999997,139,54,62,0.085,0.09,0.1033,ALG6,Asparagine-Linked Glycosylation
2311,S000004651,NE,NE,Non essential,4721,YMR048W,chrXIII,366981,367934,954,10,112,6,10,247,0.212,336,0.35200000000000004,92,49,59,0.0964,0.0817,0.0983,CSM3,Chromosome Segregation in Meiosis
2312,S000005738,NE,NE,Non essential,5866,YOR212W,chrXV,742910,744181,1272,39,775,85,9,386,0.397,193,0.152,106,57,64,0.0833,0.095,0.1067,STE4,STErile
2313,S000001032,NE,NE,Non essential,2651,YHL040C,chrVIII,19088,20971,1884,31,355,43,44,702,0.11699999999999999,213,0.113,160,54,54,0.0849,0.09,0.09,ARN1,AFT1 ReguloN
2314,S000002273,NE,NE,Non essential,898,YDL115C,chrIV,253995,255126,1132,13,194,18,13,421,0.136,611,0.54,113,64,56,0.0998,0.1067,0.0933,IWR1,Interacts With RNA polymerase II
2315,S000000071,NE,NE,Non essential,91,YAR018C,chrI,170396,171703,1308,27,272,16,39,318,0.325,272,0.20800000000000002,119,58,74,0.091,0.0967,0.1233,KIN3,protein KINase
2316,S000005383,NE,NE,Non essential,5616,YOL023W,chrXV,278056,280086,2031,13,57,29,7,556,0.057999999999999996,917,0.452,206,80,64,0.1014,0.1333,0.1067,IFM1,Initiation Factor of Mitochondria
2317,S000001378,NE,NE,Non essential,3020,YIL116W,chrIX,142928,144085,1158,33,552,50,9,590,0.242,232,0.2,111,63,76,0.0959,0.105,0.1267,HIS5,HIStidine requiring
2318,S000001372,NE,NE,Non essential,3027,YIL110W,chrIX,156045,157178,1134,9,87,26,3,350,0.113,196,0.17300000000000001,103,58,62,0.0908,0.0967,0.1033,HPM1,Histidine Protein Methyltransferase
2319,S000001370,NE,NE,Non essential,3029,YIL108W,chrIX,160887,162977,2091,34,517,26,4,343,0.237,507,0.242,152,48,65,0.0727,0.08,0.1083,,
2320,S000002277,NE,NE,Non essential,894,YDL119C,chrIV,246689,247612,924,27,366,18,44,621,0.235,136,0.147,96,71,56,0.1039,0.1183,0.0933,HEM25,HEMe synthesis by SLC25 family member
2321,S000005259,NE,NE,Non essential,5055,YNL315C,chrXIV,43324,44280,957,1,2,13,17,301,0.017,947,0.99,86,64,48,0.0899,0.1067,0.08,ATP11,ATP synthase
2322,S000005701,NE,NE,Non essential,5827,YOR175C,chrXV,659815,661674,1860,20,229,7,31,478,0.11199999999999999,381,0.205,186,49,57,0.1,0.0817,0.095,ALE1,Acyltransferase for Lyso-phosphatidylEthanolamine
2323,S000003151,NE,NE,Non essential,2139,YGL183C,chrVII,156543,157285,743,10,184,55,40,754,0.08900000000000001,267,0.359,69,65,52,0.0929,0.1083,0.0867,MND1,Meiotic Nuclear Divisions
2324,S000003158,NE,NE,Non essential,2131,YGL190C,chrVII,145809,147389,1581,5,23,15,26,616,0.026000000000000002,671,0.424,162,81,51,0.1025,0.135,0.085,CDC55,Cell Division Cycle
2325,S000003628,NE,NE,Non essential,3339,YJL092W,chrX,257423,260947,3525,31,371,36,8,336,0.131,469,0.133,322,59,62,0.0913,0.0983,0.1033,SRS2,Suppressor of Rad Six
2326,S000002715,NE,NE,Non essential,1337,YDR307W,chrIV,1075865,1077853,1989,21,277,47,5,425,0.124,544,0.27399999999999997,201,58,54,0.1011,0.0967,0.09,PMT7,
2327,S000002714,NE,NE,Non essential,1336,YDR306C,chrIV,1073735,1075171,1437,13,300,24,46,372,0.122,421,0.293,139,68,58,0.0967,0.1133,0.0967,,
2328,S000002713,NE,NE,Non essential,1335,YDR305C,chrIV,1072746,1073488,743,26,457,21,12,347,0.504,90,0.121,69,54,55,0.0929,0.09,0.0917,HNT2,Histidine triad NucleoTide-binding
2329,S000002712,NE,NE,Non essential,1334,YDR304C,chrIV,1071880,1072557,678,14,213,9,23,341,0.303,149,0.22,61,50,46,0.09,0.0833,0.0767,CPR5,Cyclosporin-sensitive Proline Rotamase
2330,S000003168,NE,NE,Non essential,2120,YGL200C,chrVII,122694,123305,612,17,356,80,26,507,0.27399999999999997,131,0.214,47,53,43,0.0768,0.0883,0.0717,EMP24,EndoMembrane Protein
2331,S000005896,NE,NE,Non essential,6030,YOR369C,chrXV,1028194,1028625,432,1,21,21,20,357,0.032,382,0.884,35,57,73,0.081,0.095,0.1217,RPS12,Ribosomal Protein of the Small subunit
2332,S000004932,NE,NE,Non essential,5014,YMR315W,chrXIII,902800,903849,1050,30,1463,44,22,601,0.23800000000000002,291,0.27699999999999997,96,69,65,0.0914,0.115,0.1083,,
2333,S000000521,NE,NE,Non essential,628,YCL016C,chrIII,94621,95763,1143,13,95,8,30,297,0.191,256,0.22399999999999998,94,47,55,0.0822,0.0783,0.0917,DCC1,Defective in sister Chromatid Cohesion
2334,S000005878,NE,NE,Non essential,6012,YOR351C,chrXV,995018,996511,1494,24,200,16,18,972,0.083,332,0.222,149,57,56,0.0997,0.095,0.0933,MEK1,MEiotic Kinase
2335,S000005871,NE,NE,Non essential,6005,YOR344C,chrXV,977194,978069,876,14,499,34,57,976,0.08199999999999999,274,0.313,89,64,66,0.1016,0.1067,0.11,TYE7,Ty1-mediated Expression
2336,S000005873,NE,NE,Non essential,6007,YOR346W,chrXV,981828,984785,2958,38,372,29,17,1070,0.06,331,0.11199999999999999,301,68,53,0.1018,0.1133,0.0883,REV1,REVersionless
2337,S000005421,NE,NE,Non essential,5577,YOL060C,chrXV,214017,216137,2121,78,2790,21,95,692,0.266,197,0.09300000000000001,179,58,47,0.0844,0.0967,0.0783,MAM3,
2338,S000005426,NE,NE,Non essential,5572,YOL065C,chrXV,204731,205885,1155,14,130,4,27,388,0.156,323,0.28,118,58,57,0.1022,0.0967,0.095,INP54,INositol polyphosphate 5-Phosphatase
2339,S000000379,NE,NE,Non essential,432,YBR175W,chrII,582408,583355,948,5,21,7,9,379,0.07,309,0.326,83,54,60,0.0876,0.09,0.1,SWD3,"Set1c, WD40 repeat protein"
2340,S000000439,NE,NE,Non essential,502,YBR235W,chrII,686901,690263,3363,43,732,11,2,465,0.13699999999999998,568,0.16899999999999998,289,62,70,0.0859,0.1033,0.1167,VHC1,Vacuolar protein Homologous to CCC family
2341,S000000437,NE,NE,Non essential,499,YBR233W,chrII,683428,684669,1242,26,244,37,6,398,0.263,248,0.2,102,48,56,0.0821,0.08,0.0933,PBP2,Pbp1p Binding Protein
2342,S000005357,NE,NE,Non essential,5459,YNR074C,chrXIV,777602,778738,1137,9,39,12,30,335,0.11800000000000001,236,0.20800000000000002,98,69,59,0.0862,0.115,0.0983,AIF1,Apoptosis-Inducing Factor
2343,S000000432,NE,NE,Non essential,493,YBR228W,chrII,675313,676227,915,20,113,15,8,536,0.204,139,0.152,95,57,74,0.1038,0.095,0.1233,SLX1,Synthetic Lethal of unknown (X) function
2344,S000000433,NE,NE,Non essential,494,YBR229C,chrII,676357,679221,2865,31,274,11,27,559,0.09699999999999999,426,0.149,270,69,55,0.0942,0.115,0.0917,ROT2,Reversal Of Tor2 lethality
2345,S000003811,NE,NE,Non essential,3481,YJR050W,chrX,528697,529404,708,20,266,26,24,599,0.23600000000000002,115,0.162,60,55,67,0.0847,0.0917,0.1117,ISY1,Interactor of SYf1p
2346,S000003449,NE,NE,Non essential,2554,YGR217W,chrVII,924696,930815,6120,30,137,6,21,410,0.06,948,0.155,588,61,69,0.0961,0.1017,0.115,CCH1,Calcium Channel Homolog
2347,S000003442,NE,NE,Non essential,2547,YGR210C,chrVII,913503,914738,1236,56,902,36,19,764,0.297,128,0.10400000000000001,87,58,49,0.0704,0.0967,0.0817,,
2348,S000003446,NE,NE,Non essential,2551,YGR214W,chrVII,920575,921788,1214,16,93,54,10,425,0.155,493,0.406,104,50,71,0.0857,0.0833,0.1183,RPS0A,Ribosomal Protein of the Small subunit
2349,S000003812,NE,NE,Non essential,3482,YJR051W,chrX,529861,531366,1506,26,446,28,17,581,0.149,228,0.151,149,62,53,0.0989,0.1033,0.0883,OSM1,OSMotic sensitivity
2350,S000000380,NE,NE,Non essential,433,YBR176W,chrII,583720,584658,939,0,0,10,11,393,0.0,939,1.0,66,70,62,0.0703,0.1167,0.1033,ECM31,ExtraCellular Mutant
2351,S000000383,NE,NE,Non essential,436,YBR179C,chrII,586547,589114,2568,4,11,47,36,514,0.015,1364,0.531,258,70,67,0.1005,0.1167,0.1117,FZO1,FuZzy Onions homolog
2352,S000000384,NE,NE,Non essential,437,YBR180W,chrII,589741,591459,1719,29,260,36,16,545,0.155,324,0.188,137,69,55,0.0797,0.115,0.0917,DTR1,DiTyRosine
2353,S000005649,NE,NE,Non essential,5772,YOR123C,chrXV,553176,554570,1395,20,147,32,26,562,0.128,247,0.177,125,59,62,0.0896,0.0983,0.1033,LEO1,LEft Open reading frame
2354,S000006333,NE,NE,Non essential,6487,YPR129W,chrXVI,792687,793736,1050,23,463,58,22,507,0.21600000000000003,158,0.15,91,50,55,0.0867,0.0833,0.0917,SCD6,Suppressor of Clathrin Deficiency
2355,S000006332,NE,NE,Non essential,6486,YPR128C,chrXVI,791218,792204,987,19,242,7,58,598,0.161,175,0.177,93,69,51,0.0942,0.115,0.085,ANT1,Adenine Nucleotide Transporter
2356,S000006331,NE,NE,Non essential,6485,YPR127W,chrXVI,790083,791120,1038,24,571,75,7,584,0.198,331,0.319,101,60,74,0.0973,0.1,0.1233,,
2357,S000003210,NE,NE,Non essential,2078,YGL241W,chrVII,45445,48459,3015,26,216,40,12,384,0.11199999999999999,428,0.142,345,62,52,0.1144,0.1033,0.0867,KAP114,KAryoPherin
2358,S000001152,NE,NE,Non essential,2829,YHR110W,chrVIII,332282,332920,639,17,146,15,21,457,0.29100000000000004,125,0.196,47,53,56,0.0736,0.0883,0.0933,ERP5,Emp24p/Erv25p Related Protein
2359,S000003748,NE,NE,Non essential,3215,YJL212C,chrX,33850,36249,2400,36,489,40,40,415,0.18100000000000002,202,0.084,215,73,44,0.0896,0.1217,0.0733,OPT1,OligoPeptide Transporter
2360,S000002931,NE,NE,Non essential,1565,YDR523C,chrIV,1485566,1487038,1473,26,681,17,19,863,0.102,437,0.297,154,65,67,0.1045,0.1083,0.1117,SPS1,SPorulation Specific
2361,S000002612,NE,NE,Non essential,1233,YDR204W,chrIV,858137,859144,1008,19,180,19,19,280,0.337,175,0.174,86,64,52,0.0853,0.1067,0.0867,COQ4,COenzyme Q
2362,S000002613,NE,NE,Non essential,1234,YDR205W,chrIV,859346,861520,2175,29,438,23,30,320,0.20800000000000002,503,0.231,202,46,68,0.0929,0.0767,0.1133,MSC2,Meiotic Sister-Chromatid recombination
2363,S000002932,NE,NE,Non essential,1566,YDR524C,chrIV,1487542,1488990,1449,12,103,22,36,766,0.054000000000000006,353,0.244,163,57,56,0.1125,0.095,0.0933,AGE1,Arf Gap with Effector function(s)
2364,S000005422,NE,NE,Non essential,5576,YOL061W,chrXV,212244,213734,1491,35,785,37,12,674,0.174,235,0.158,126,56,68,0.0845,0.0933,0.1133,PRS5,PhosphoRibosylpyrophosphate Synthetase
2365,S000003625,NE,NE,Non essential,3342,YJL089W,chrX,265926,268415,2490,42,730,23,62,324,0.26,1114,0.447,306,38,55,0.1229,0.0633,0.0917,SIP4,SNF1-Interacting Protein
2366,S000001174,NE,NE,Non essential,2852,YHR132C,chrVIII,368502,369794,1293,24,403,25,14,538,0.17300000000000001,198,0.153,105,55,55,0.0812,0.0917,0.0917,ECM14,ExtraCellular Mutant
2367,S000001176,NE,NE,Non essential,2855,YHR134W,chrVIII,371749,372558,810,13,333,22,11,588,0.136,318,0.39299999999999996,63,74,54,0.0778,0.1233,0.09,WSS1,Weak Suppressor of Smt3
2368,S000000163,NE,NE,Non essential,170,YBL067C,chrII,93639,95882,2244,18,136,13,33,523,0.077,524,0.23399999999999999,229,60,67,0.102,0.1,0.1117,UBP13,UBiquitin-specific Protease
2369,S000002183,NE,NE,Non essential,991,YDL025C,chrIV,405344,407206,1863,23,200,30,48,575,0.107,297,0.159,162,70,42,0.087,0.1167,0.07,RTK1,Ribosome biogenesis and TRNA synthetase-associated Kinase
2370,S000002927,NE,NE,Non essential,1561,YDR519W,chrIV,1480425,1480832,408,18,302,27,24,719,0.307,143,0.35,36,61,74,0.0882,0.1017,0.1233,FPR2,FKBP Proline Rotamase
2371,S000002925,NE,NE,Non essential,1559,YDR517W,chrIV,1477239,1478357,1119,45,1001,91,31,700,0.287,101,0.09,81,30,54,0.0724,0.05,0.09,GRH1,GRasp65 (Golgi reassembly stacking protein of 65kD) Homolog
2372,S000002921,NE,NE,Non essential,1555,YDR513W,chrIV,1471017,1471448,432,9,36,39,14,705,0.14800000000000002,143,0.331,37,53,56,0.0856,0.0883,0.0933,GRX2,GlutaRedoXin
2373,S000004393,NE,NE,Non essential,4450,YLR401C,chrXII,922442,924448,2007,49,1372,77,46,619,0.19699999999999998,282,0.141,150,60,55,0.0747,0.1,0.0917,DUS3,DihydroUridine Synthase
2374,S000004397,NE,NE,Non essential,4454,YLR405W,chrXII,929789,930892,1104,27,318,14,25,551,0.222,172,0.156,90,63,60,0.0815,0.105,0.1,DUS4,DihydroUridine Synthase
2375,S000004395,NE,NE,Non essential,4452,YLR403W,chrXII,925568,927619,2052,0,0,6,7,600,0.0,2052,1.0,210,57,63,0.1023,0.095,0.105,SFP1,Split Finger Protein
2376,S000004930,NE,NE,Non essential,5012,YMR313C,chrXIII,899379,901307,1929,29,312,8,18,472,0.159,277,0.14400000000000002,186,67,63,0.0964,0.1117,0.105,TGL3,TriacylGlycerol Lipase
2377,S000004428,NE,NE,Non essential,4487,YLR436C,chrXII,1007421,1011245,3825,16,117,5,32,459,0.046,1268,0.332,386,79,43,0.1009,0.1317,0.0717,ECM30,ExtraCellular Mutant
2378,S000007247,NE,NE,Non essential,4583,YML081C-A,chrXIII,103983,104162,180,8,49,22,33,433,0.513,68,0.37799999999999995,14,54,45,0.0778,0.09,0.075,ATP18,ATP synthase
2379,S000004644,NE,NE,Non essential,4715,YMR041C,chrXIII,350966,351973,1008,20,254,25,65,750,0.132,218,0.21600000000000003,100,64,51,0.0992,0.1067,0.085,ARA2,ARAbinose
2380,S000004647,NE,NE,Non essential,4718,YMR044W,chrXIII,355384,356811,1428,25,274,34,15,767,0.114,346,0.242,120,64,64,0.084,0.1067,0.1067,IOC4,Iswi One Complex
2381,S000004641,NE,NE,Non essential,4712,YMR038C,chrXIII,347511,348260,750,24,217,81,25,786,0.204,234,0.312,58,49,50,0.0773,0.0817,0.0833,CCS1,Copper Chaperone for SOD1
2382,S000004640,NE,NE,Non essential,4711,YMR037C,chrXIII,344403,346517,2115,4,16,21,4,839,0.011000000000000001,821,0.38799999999999996,182,55,46,0.0861,0.0917,0.0767,MSN2,Multicopy suppressor of SNF1 mutation
2383,S000003269,NE,NE,Non essential,2366,YGR037C,chrVII,559731,559994,264,1,4,27,80,491,0.039,218,0.826,21,66,50,0.0795,0.11,0.0833,ACB1,Acyl-CoA-Binding
2384,S000003996,NE,NE,Non essential,4022,YLR006C,chrXII,161755,163893,2139,9,56,2,11,403,0.052000000000000005,597,0.27899999999999997,197,74,67,0.0921,0.1233,0.1117,SSK1,Suppressor of Sensor Kinase
2385,S000001369,NE,NE,Non essential,3030,YIL107C,chrIX,163278,165761,2484,33,460,7,29,344,0.193,253,0.102,236,60,62,0.095,0.1,0.1033,PFK26,6-PhosphoFructo-2-Kinase
2386,S000002490,NE,NE,Non essential,1106,YDR083W,chrIV,612073,613251,1179,8,50,12,11,386,0.08800000000000001,543,0.461,114,65,49,0.0967,0.1083,0.0817,RRP8,Ribosomal RNA Processing
2387,S000002491,NE,NE,Non essential,1107,YDR084C,chrIV,613405,614004,600,16,304,5,28,344,0.38799999999999996,99,0.165,45,55,61,0.075,0.0917,0.1017,TVP23,Tlg2-Vesicle Protein
2388,S000001361,NE,NE,Non essential,3041,YIL099W,chrIX,178004,179653,1650,39,915,101,12,506,0.23399999999999999,239,0.145,121,47,58,0.0733,0.0783,0.0967,SGA1,Sporulation-specific GlycoAmylase
2389,S000001365,NE,NE,Non essential,3035,YIL103W,chrIX,171751,173028,1278,10,59,8,6,457,0.086,334,0.261,108,73,61,0.0845,0.1217,0.1017,DPH1,DiPHthamide biosynthesis
2390,S000004920,NE,NE,Non essential,5000,YMR304W,chrXIII,874987,878679,3693,16,73,23,17,479,0.045,390,0.106,369,56,59,0.0999,0.0933,0.0983,UBP15,UBiquitin-specific Protease
2391,S000000234,NE,NE,Non essential,272,YBR030W,chrII,298292,299950,1659,34,448,49,29,753,0.136,218,0.131,163,61,45,0.0983,0.1017,0.075,RKM3,Ribosomal lysine (K) Methyltransferase
2392,S000004097,NE,NE,Non essential,4124,YLR107W,chrXII,364116,365330,1215,24,462,7,7,532,0.18600000000000003,211,0.174,127,64,74,0.1045,0.1067,0.1233,REX3,Rna EXonuclease
2393,S000005260,NE,NE,Non essential,5054,YNL316C,chrXIV,42071,43075,1005,12,202,5,10,298,0.2,406,0.40399999999999997,86,46,65,0.0856,0.0767,0.1083,PHA2,PHenylAlanine requiring
2394,S000005264,NE,NE,Non essential,5050,YNL320W,chrXIV,37700,38554,855,18,184,27,5,307,0.34299999999999997,248,0.29,87,62,69,0.1018,0.1033,0.115,,
2395,S000005265,NE,NE,Non essential,5049,YNL321W,chrXIV,34696,37422,2727,47,692,33,32,380,0.22699999999999998,338,0.124,204,57,60,0.0748,0.095,0.1,VNX1,Vacuolar Na+/H+ eXchanger
2396,S000005269,NE,NE,Non essential,5045,YNL325C,chrXIV,28739,31378,2640,20,201,19,20,497,0.076,292,0.111,267,65,62,0.1011,0.1083,0.1033,FIG4,Factor-Induced Gene
2397,S000003146,NE,NE,Non essential,2144,YGL178W,chrVII,167352,170571,3220,68,1613,15,6,582,0.18100000000000002,331,0.10300000000000001,335,59,60,0.10400000000000001,0.0983,0.1,MPT5,Multicopy suppressor of Pop Two
2398,S000003141,NE,NE,Non essential,2149,YGL173C,chrVII,175527,180113,4587,23,301,9,10,406,0.062,689,0.15,468,64,60,0.102,0.1067,0.1,XRN1,eXoRiboNuclease
2399,S000005112,NE,NE,Non essential,5203,YNL168C,chrXIV,318030,318809,780,37,1265,28,18,363,0.653,157,0.201,58,48,68,0.0744,0.08,0.1133,FMP41,Found in Mitochondrial Proteome
2400,S000005113,NE,NE,Non essential,5202,YNL169C,chrXIV,316169,317671,1503,0,0,16,47,423,0.0,1503,1.0,116,67,48,0.0772,0.1117,0.08,PSD1,PhosphatidylSerine Decarboxylase
2401,S000005111,NE,NE,Non essential,5204,YNL167C,chrXIV,319416,321359,1944,24,255,18,13,356,0.17300000000000001,441,0.22699999999999998,183,67,58,0.0941,0.1117,0.0967,SKO1,Suppressor of Kinase Overexpression
2402,S000003109,NE,NE,Non essential,2181,YGL141W,chrVII,238353,241085,2733,10,43,3,12,319,0.057,869,0.318,290,55,72,0.1061,0.0917,0.12,HUL5,Hect Ubiquitin Ligase
2403,S000007547,NE,NE,Non essential,586,YCL057C-A,chrIII,24032,24325,294,16,241,10,39,395,0.6890000000000001,64,0.218,16,57,46,0.0544,0.095,0.0767,MIC10,MItochondrial contact site and Cristae organizing system
2404,S000004254,NE,NE,Non essential,4300,YLR264W,chrXII,673131,673334,204,2,2,41,5,501,0.098,131,0.642,12,64,66,0.0588,0.1067,0.11,RPS28B,Ribosomal Protein of the Small subunit
2405,S000006395,NE,NE,Non essential,6557,YPR191W,chrXVI,919381,920487,1107,6,30,1,68,639,0.042,347,0.313,93,58,58,0.084,0.0967,0.0967,QCR2,QH2:cytochrome-C oxidoReductase
2406,S000006396,NE,NE,Non essential,6558,YPR192W,chrXVI,921860,922777,918,19,299,32,21,741,0.14,167,0.182,53,33,58,0.0577,0.055,0.0967,AQY1,AQuaporin from Yeast
2407,S000005849,NE,NE,Non essential,5981,YOR322C,chrXV,918606,921062,2457,10,79,27,13,469,0.043,1702,0.693,209,65,66,0.0851,0.1083,0.11,LDB19,Low Dye Binding
2408,S000006393,NE,NE,Non essential,6555,YPR189W,chrXVI,912664,916962,4299,55,839,15,3,434,0.147,594,0.138,470,68,65,0.1093,0.1133,0.1083,SKI3,SuperKIller
2409,S000000425,NE,NE,Non essential,484,YBR221C,chrII,665153,666253,1101,13,117,40,22,490,0.12,318,0.289,95,48,57,0.0863,0.08,0.095,PDB1,Pyruvate Dehydrogenase Beta subunit
2410,S000000424,NE,NE,Non essential,483,YBR220C,chrII,662995,664677,1683,37,840,47,39,478,0.23,226,0.134,135,59,51,0.0802,0.0983,0.085,,
2411,S000003459,NE,NE,Non essential,2564,YGR227W,chrVII,947420,948997,1578,14,60,12,7,483,0.092,387,0.245,155,56,67,0.0982,0.0933,0.1117,DIE2,Derepression of ITR1 Expression
2412,S000005072,NE,NE,Non essential,5248,YNL128W,chrXIV,382359,383663,1305,35,474,12,16,437,0.307,227,0.174,119,72,56,0.0912,0.12,0.0933,TEP1,TEnsin-like Phosphatase
2413,S000005883,NE,NE,Non essential,6017,YOR356W,chrXV,1007221,1009116,1896,37,641,46,13,484,0.20199999999999999,275,0.145,168,57,69,0.0886,0.095,0.115,CIR2,Changed Intracellular Redox state
2414,S000005079,NE,NE,Non essential,5240,YNL135C,chrXIV,371882,372226,345,16,283,18,38,344,0.674,58,0.168,26,52,43,0.0754,0.0867,0.0717,FPR1,Fk 506-sensitive Proline Rotamase
2415,S000005078,NE,NE,Non essential,5241,YNL134C,chrXIV,372451,373581,1131,30,470,46,59,379,0.35,158,0.14,87,42,56,0.0769,0.07,0.0933,,
2416,S000000395,NE,NE,Non essential,449,YBR191W,chrII,606270,607140,871,2,20,19,14,493,0.023,855,0.982,81,55,69,0.09300000000000001,0.0917,0.115,RPL21A,Ribosomal Protein of the Large subunit
2417,S000000391,NE,NE,Non essential,445,YBR187W,chrII,602634,603476,843,13,164,61,22,515,0.15,273,0.324,87,51,48,0.1032,0.085,0.08,GDT1,Gcr1 Dependent Translation factor
2418,S000005884,NE,NE,Non essential,6018,YOR357C,chrXV,1009224,1009712,489,13,327,10,37,511,0.26,94,0.192,51,57,49,0.1043,0.095,0.0817,SNX3,Sorting NeXin
2419,S000004928,NE,NE,Non essential,5010,YMR311C,chrXIII,896914,897603,690,15,355,34,34,423,0.257,159,0.23,50,65,57,0.0725,0.1083,0.095,GLC8,GLyCogen
2420,S000005885,NE,NE,Non essential,6019,YOR358W,chrXV,1010161,1010889,729,15,220,36,21,521,0.19699999999999998,226,0.31,52,53,45,0.0713,0.0883,0.075,HAP5,Heme Activator Protein
2421,S000001156,NE,NE,Non essential,2833,YHR114W,chrVIII,338083,339984,1902,33,372,27,13,417,0.20800000000000002,615,0.32299999999999995,173,67,74,0.091,0.1117,0.1233,BZZ1,
2422,S000004896,NE,NE,Non essential,4977,YMR283C,chrXIII,835326,836867,1542,24,490,11,27,273,0.285,341,0.221,142,62,66,0.0921,0.1033,0.11,RIT1,Ribosylation of Initiator tRNA
2423,S000000178,NE,NE,Non essential,152,YBL082C,chrII,69751,71127,1377,10,246,7,38,365,0.099,476,0.34600000000000003,89,54,51,0.0646,0.09,0.085,ALG3,Asparagine Linked Glycosylation
2424,S000000174,NE,NE,Non essential,156,YBL078C,chrII,80378,80731,354,3,20,12,18,342,0.124,171,0.483,34,74,70,0.096,0.1233,0.1167,ATG8,AuTophaGy related
2425,S000005475,NE,NE,Non essential,5518,YOL115W,chrXV,101475,103229,1755,14,137,29,17,874,0.046,554,0.316,176,67,53,0.1003,0.1117,0.0883,PAP2,Poly(A) Polymerase
2426,S000002937,NE,NE,Non essential,1575,YDR529C,chrIV,1496165,1496548,384,7,89,26,54,713,0.128,306,0.797,29,65,50,0.0755,0.1083,0.0833,QCR7,ubiQuinol-cytochrome C oxidoReductase
2427,S000000659,NE,NE,Non essential,710,YCR063W,chrIII,228318,228791,474,19,1291,43,43,564,0.355,176,0.371,33,53,50,0.0696,0.0883,0.0833,BUD31,BUD site selection
2428,S000004410,NE,NE,Non essential,4469,YLR418C,chrXII,956914,958095,1182,3,10,4,14,530,0.024,555,0.47,112,54,53,0.0948,0.09,0.0883,CDC73,Cell Division Cycle
2429,S000004411,NE,NE,Non essential,4470,YLR419W,chrXII,958428,962735,4308,37,476,11,33,511,0.084,434,0.10099999999999999,409,68,60,0.0949,0.1133,0.1,,
2430,S000004412,NE,NE,Non essential,4471,YLR420W,chrXII,963785,964879,1095,17,236,31,16,309,0.251,676,0.617,106,63,48,0.0968,0.105,0.08,URA4,URAcil requiring
2431,S000004413,NE,NE,Non essential,4472,YLR421C,chrXII,965090,965560,471,8,103,18,35,252,0.337,118,0.251,32,59,57,0.0679,0.0983,0.095,RPN13,Regulatory Particle Non-ATPase
