,Unnamed: 0_x,Standard name,Common name,Hits,Reads,Length,Neighborhood index,100 bp upstream hits,Max free region,Freedom index,Logit FI,Kornmann FI,Type,Description,Unnamed: 0_y,id,chrom,start,end,target_seq_counts,500bp_up_target_seq_counts,500bp_down_target_seq_counts,length,target_per_bp,up_target_per_bp,down_target_per_bp,hits_per_targets,freq_hit_targets,short name,description
4665,6286,S000000406,MCM7,6,145,2538,0.0725948045844,0,2410,0.949566587864,0.949566587798,0,ORF,"Component of the Mcm2-7 hexameric helicase complex; MCM2-7 primes origins of DNA replication in G1 and becomes an active ATP-dependent helicase that promotes DNA melting and elongation in S-phase; forms an Mcm4p-6p-7p subcomplex
",465,YBR202W,chrII,625772,628309,206,41,44,2538,0.081166272655634,0.082,0.088,0.029126213592233,0.000352401964002,MCM7,MiniChromosome Maintenance
4666,6287,S000005001,OCA2,14,201,594,0.404464939248,4,204,0.343434343434,0.3368825787,0.360709184003,ORF,"Protein of unknown function; similar to predicted tyrosine phosphatases Oca1p and Siw14p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YNL056W is not an essential gene
",5324,YNL056W,chrXIV,517249,517842,45,64,47,594,0.075757575757576,0.128,0.094,0.311111111111111,0.008988109761067,OCA2,Oxidant-induced Cell cycle Arrest
4667,6290,S000003123,CDC43,2,26,1131,0.0778801717302,0,1055,0.932802829355,0.932718404772,0,ORF,"Beta subunit of geranylgeranyltransferase type I; subunit of the Ram2p-Cdc43p heterodimer that catalyzes the geranylgeranylation of the cysteine residue in proteins containing a C-terminal CaaX sequence ending in Leu or Phe; has substrates important for morphogenesis
",2167,YGL155W,chrVII,214081,215211,112,51,44,1131,0.099027409372237,0.102,0.088,0.017857142857143,0.000695358676163,CDC43,Cell Division Cycle
4668,6291,S000003861,AIM25,14,128,984,0.303350293437,1,338,0.343495934959,0.343360764457,0.320213832923,ORF,"Protein of unknown function; non-tagged protein is detected in purified mitochondria in high-throughput studies; similar to murine NOR1; null mutant is viable and displays elevated frequency of mitochondrial genome loss
",3531,YJR100C,chrX,616351,617334,98,49,52,984,0.099593495934959,0.098,0.104,0.142857142857143,0.00309541115752,AIM25,Altered Inheritance of Mitochondria
4669,6292,S000004523,SML1,17,358,315,1.21158730159,6,52,0.165079365079,0.125379579941,0,ORF,"Ribonucleotide reductase inhibitor; involved in regulating dNTP production; regulated by Mec1p and Rad53p during DNA damage and S phase; SML1 has a paralog, DIF1, that arose from the whole genome duplication
",4608,YML058W,chrXIII,159383,159697,28,43,48,315,0.088888888888889,0.086,0.096,0.607142857142857,0.043270975056786,SML1,Suppressor of Mec1 Lethality
4670,6293,S000002234,RXT3,7,39,885,0.148018042646,2,518,0.585310734463,0.584691279958,0,ORF,"Component of the Rpd3L histone deacetylase complex; involved in histone deacetylation; protein abundance increases in response to DNA replication stress
",940,YDL076C,chrIV,320668,321552,89,44,41,885,0.100564971751412,0.088,0.082,0.078651685393259,0.001663124074674,RXT3,
4671,6294,S000003249,,4,81,894,0.103885849642,1,480,0.536912751678,0.536393378278,0,ORF,"Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the nucleus and the cytoplasm
",2344,YGR017W,chrVII,523787,524680,82,40,49,894,0.0917225950783,0.08,0.098,0.048780487804878,0.00126690060539,,
4672,6296,S000028588,,1,19,192,0.13985745614,0,96,0.5,0.240005329922,0,ORF,"Putative protein of unknown function; identified by fungal homology and RT-PCR
",6315,YPL038W-A,chrXVI,480182,480373,19,42,46,192,0.098958333333333,0.084,0.092,0.052631578947369,0.007360918744211,,
4673,6298,S000028584,,37,1949,210,3.58994553833,11,19,0.0904761904762,0.0474981169624,0,ORF,"Putative protein of unknown function; identified by fungal homology and RT-PCR
",5975,YOR316C-A,chrXV,907726,907935,16,42,62,210,0.076190476190476,0.084,0.124,2.3125,0.224371596145625,,
4674,6300,S000028586,,1,9,156,0.217278189036,0,78,0.5,0.195870484627,0,ORF,"Putative protein of unknown function; identified by fungal homology and RT-PCR
",6038,YOR376W-A,chrXV,1045196,1045351,13,44,57,156,0.083333333333333,0.088,0.114,0.076923076923077,0.016713706848923,,
4675,6301,S000028587,,3,80,168,0.844293272865,1,143,0.85119047619,0.358075190135,0,ORF,"Putative protein of unknown function; identified by fungal homology and RT-PCR
",6044,YOR381W-A,chrXV,1058423,1058590,16,66,42,168,0.095238095238095,0.132,0.084,0.1875,0.052768329554063,,
4676,6302,S000028580,,0,0,183,0,3,183,1,0.457602059226,0,ORF,"Putative protein of unknown function; identified by fungal homology and RT-PCR
",5467,YOL164W-A,chrXV,4130,4312,19,57,38,183,0.103825136612022,0.114,0.076,0,0,,
4677,6303,S000028581,,2,9,207,0.498052049244,1,143,0.690821256039,0.357495065924,0,ORF,"Putative protein of unknown function
",5655,YOR011W-A,chrXV,355652,355858,26,70,48,207,0.1256038647343,0.14,0.096,0.076923076923077,0.019155848047846,,
4678,6306,S000002188,PRP9,0,0,1593,0,0,1593,1,0.999999108179,0,ORF,"Subunit of the SF3a splicing factor complex; required for spliceosome assembly; acts after the formation of the U1 snRNP-pre-mRNA complex
",986,YDL030W,chrIV,397537,399129,148,48,45,1593,0.092906465787822,0.096,0.09,0,0,PRP9,Pre-mRNA Processing
4679,6307,S000002189,DBP10,2,5,2988,0.0322269470037,0,2224,0.744310575636,0.744310575635,0,ORF,"Putative ATP-dependent RNA helicase of the DEAD-box protein family; constituent of 66S pre-ribosomal particles; essential protein involved in ribosome biogenesis
",985,YDL031W,chrIV,394217,397204,265,45,48,2988,0.088688085676038,0.09,0.096,0.007547169811321,0.000121611120769,DBP10,Dead Box Protein
4680,6308,S000001933,RSC8,5,94,1674,0.0544719513212,0,1467,0.876344086022,0.876343738346,0,ORF,"Component of the RSC chromatin remodeling complex; essential for viability and mitotic growth; homolog of SWI/SNF subunit Swi3p, but unlike Swi3p, does not activate transcription of reporters
",2033,YFR037C,chrVI,227513,229186,120,37,42,1674,0.07168458781362,0.074,0.084,0.041666666666667,0.000453932927677,RSC8,Remodel the Structure of Chromatin
4681,6309,S000002180,GPD1,24,370,1176,0.468986283038,2,129,0.109693877551,0.109687546976,0.197577889845,ORF,"NAD-dependent glycerol-3-phosphate dehydrogenase; key enzyme of glycerol synthesis, essential for growth under osmotic stress; expression regulated by high-osmolarity glycerol response pathway; protein abundance increases in response to DNA replication stress; constitutively inactivated via phosphorylation by the protein kinases Ypk1p and Ypk2p, dephosphorylation increases catalytic activity; forms a heterodimer with Pnc1p to facilitate its peroxisomal import
",996,YDL022W,chrIV,411825,413000,94,28,69,1176,0.079931972789116,0.056,0.138,0.25531914893617,0.004989215777,GPD1,Glycerol-3-Phosphate Dehydrogenase
4682,6311,S000002182,DIA3,15,184,1407,0.227737470619,0,378,0.268656716418,0.268655177339,0.225384113115,ORF,"Protein of unknown function; involved in invasive and pseudohyphal growth
",993,YDL024C,chrIV,408451,409857,123,52,45,1407,0.087420042643923,0.104,0.09,0.121951219512195,0.001851524151374,DIA3,Digs Into Agar
4683,6312,S000005003,,13,154,951,0.247647666703,9,272,0.286014721346,0.285858190807,0.278819550264,ORF,"Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to vacuole; not an essential gene; YNL058C has a paralog, PRM5, that arose from the whole genome duplication
",5322,YNL058C,chrXIV,515763,516713,83,59,67,951,0.087276550998949,0.118,0.134,0.156626506024096,0.002983706827747,,
4684,6314,S000002185,MRX9,15,173,1263,0.275042002201,0,267,0.211401425178,0.211396313693,0.16742640769,ORF,"Protein that associates with mitochondrial ribosome; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YDL027C is not an essential gene
",989,YDL027C,chrIV,403695,404957,141,56,57,1263,0.111638954869359,0.112,0.114,0.106382978723404,0.001950652497879,MRX9,Mitochondrial oRganization of gene eXpression (MIOREX)
4685,6315,S000002186,MPS1,1,1,2295,0.0100236096298,0,1301,0.56688453159,0.566884531139,0,ORF,"Dual-specificity kinase; autophosphorylation required for function; required for spindle pole body (SPB) duplication and spindle checkpoint function; contributes to bi-orientation by promoting formation of force-generating kinetochore-microtubule attachments in meiosis I; substrates include SPB proteins Spc42p, Spc110p, and Spc98p, mitotic exit network protein Mob1p, kinetochore protein Cnn1p, and checkpoint protein Mad1p; substrate of APCC(Cdh1); similar to human Mps1p
",988,YDL028C,chrIV,400997,403291,232,58,58,2295,0.101089324618736,0.116,0.116,0.004310344827586,4.32052139215517E-05,MPS1,MonoPolar Spindle
4686,6316,S000002187,ARP2,0,0,1299,0,0,1176,1,0.999942288709,0,ORF,"Essential component of the Arp2/3 complex; Arp2/3 is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endocytosis and membrane growth and polarity; required for efficient Golgi-to-ER trafficking in COPI mutants
",987,YDL029W,chrIV,399340,400638,104,51,66,1299,0.080061585835258,0.102,0.132,0,0,ARP2,Actin-Related Protein
4687,6317,S000029726,,9,127,279,0.539971949509,11,155,0.555555555556,0.38212851699,0,ORF,"Putative protein of unknown function; identified by sequence comparison with hemiascomycetous yeast species
",2495,YGR161W-C,chrVII,810227,810505,15,32,47,279,0.053763440860215,0.064,0.094,0.6,0.035998129967267,,
4688,6319,S000029724,,4,16,159,1.13773097362,1,51,0.320754716981,0.12795294452,0,ORF,"Putative protein of unknown function
",742,YCR095W-A,chrIII,289639,289797,20,58,38,159,0.125786163522013,0.116,0.076,0.2,0.056886548681,,
4689,6320,S000029722,,27,1047,201,3.09914712154,4,39,0.194029850746,0.0974999959578,0,ORF,"Putative protein of unknown function; YBR230W-A has a paralog, COQ8, that arose from the whole genome duplication
",496,YBR230W-A,chrII,680362,680562,12,29,35,201,0.059701492537314,0.058,0.07,2.25,0.258262260128333,COQ21,COQ interacting protein
4690,6322,S000001280,RPL2B,0,0,1165,0,1,765,1,0.99649481278,0,ORF,"Ribosomal 60S subunit protein L2B; homologous to mammalian ribosomal protein L2 and bacterial L2; RPL2B has a paralog, RPL2A, that arose from the whole genome duplication; expression is upregulated at low temperatures
",3129,YIL018W,chrIX,316768,317932,114,53,47,1165,0.097854077253219,0.106,0.094,0,0,RPL2B,Ribosomal Protein of the Large subunit
4691,6326,S000004546,TDA9,22,184,3756,0.164681634102,2,1361,0.362353567625,0.362353567625,0.214369788274,ORF,"Transcription factor that regulates acetate production; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; null mutant is sensitive to expression of the top1-T722A allele; not an essential gene; TDA9 has a paralog, RSF2, that arose from the whole genome duplication
",4584,YML081W,chrXIII,104777,108532,394,35,49,3756,0.104898828541001,0.07,0.098,0.055837563451777,0.000417973690614,TDA9,Topoisomerase I Damage Affected
4692,6333,S000003101,ITC1,42,923,3795,0.362949523748,1,431,0.113570487484,0.113570487484,0.181448337689,ORF,"Subunit of ATP-dependent Isw2p-Itc1p chromatin remodeling complex; required for repression of a-specific genes, repression of early meiotic genes during mitotic growth, and repression of INO1; similar to mammalian Acf1p, the regulatory subunit of the mammalian ATP-utilizing chromatin assembly and modifying factor (ACF) complex; ITC1 has a paralog, YPL216W, that arose from the whole genome duplication
",2189,YGL133W,chrVII,257707,261501,367,57,49,3795,0.096706192358366,0.114,0.098,0.114441416893733,0.000988963279967,ITC1,Imitation switch Two Complex
4693,6335,S000003107,FLC3,22,412,2409,0.319484991392,0,590,0.244914902449,0.244914902387,0.20392855174,ORF,"Putative FAD transporter, similar to Flc1p and Flc2p; localized to the ER; FLC3 has a paralog, FLC1, that arose from the whole genome duplication
",2183,YGL139W,chrVII,245716,248124,220,49,67,2409,0.091324200913242,0.098,0.134,0.1,0.001452204506327,FLC3,FLavin Carrier
4694,6337,S000003105,SEC27,6,28,2870,0.0769915983399,0,2452,0.918352059925,0.918352059908,0,ORF,"Essential beta'-coat protein of the COPI coatomer; involved in ER-to-Golgi and Golgi-to-ER transport; contains WD40 domains that mediate cargo selective interactions; 45% sequence identity to mammalian beta'-COP
",2185,YGL137W,chrVII,249869,252738,267,57,55,2870,0.093031358885018,0.114,0.11,0.02247191011236,0.000288358046217,SEC27,SECretory
4695,6338,S000003104,MRM2,17,206,963,0.577977770086,5,149,0.154724818276,0.154649710965,0.233234798499,ORF,"Mitochondrial 2' O-ribose methyltransferase; required for methylation of U(2791) in 21S rRNA; MRM2 deletion confers thermosensitive respiration and loss of mitochondrial DNA; has similarity to Spb1p and Trm7p, and to E. coli FtsJ/RrmJ
",2186,YGL136C,chrVII,252897,253859,89,39,52,963,0.092419522326064,0.078,0.104,0.191011235955056,0.006494132248157,MRM2,Mitochondrial rRNA Methyl transferase
4696,6340,S000002769,BCP1,0,0,852,0,0,852,1,0.998528499403,0,ORF,"Essential protein involved in nuclear export of Mss4p; Mss4p is a lipid kinase that generates phosphatidylinositol 4,5-biphosphate and plays a role in actin cytoskeleton organization and vesicular transport
",1395,YDR361C,chrIV,1195412,1196263,87,45,55,852,0.102112676056338,0.09,0.11,0,0,BCP1,
4697,6341,S000002764,SPC110,1,1,2835,0.00992122281011,0,2545,0.897707231041,0.897707231037,0,ORF,"Inner plaque spindle pole body (SPB) component; ortholog of human kendrin; involved in connecting nuclear microtubules to SPB; interacts with Tub4p-complex and calmodulin; phosphorylated by Mps1p in cell cycle-dependent manner
",1390,YDR356W,chrIV,1186107,1188941,268,47,53,2835,0.094532627865961,0.094,0.106,0.003731343283582,3.70194880974254E-05,SPC110,Spindle Pole Component
4698,6342,S000002765,CNL1,17,323,369,1.27450868914,3,91,0.246612466125,0.208196202029,0,ORF,"Subunit of the BLOC-1 complex involved in endosomal maturation; interacts with Msb3p; null mutant is sensitive to drug inducing secretion of vacuolar cargo; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm
",1391,YDR357C,chrIV,1189199,1189567,46,50,58,369,0.124661246612466,0.1,0.116,0.369565217391304,0.027706710633478,CNL1,CNo-Like
4699,6343,S000002766,GGA1,16,163,1674,0.331621944525,1,986,0.589008363202,0.589008129522,0.317706214941,ORF,"Golgi-localized protein with homology to gamma-adaptin; interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi; GGA1 has a paralog, GGA2, that arose from the whole genome duplication
",1392,YDR358W,chrIV,1190059,1191732,156,60,41,1674,0.093189964157706,0.12,0.082,0.102564102564103,0.002125781695673,GGA1,"Golgi-localized, Gamma-adaptin ear homology, Arf-binding protein"
4700,6344,S000002767,EAF1,10,207,2949,0.111350319777,0,1471,0.498813157002,0.498813157002,0.148990398074,ORF,"Component of the NuA4 histone acetyltransferase complex; acts as a platform for assembly of NuA4 subunits into the native complex; required for initiation of pre-meiotic DNA replication, likely due to its requirement for expression of IME1
",1393,YDR359C,chrIV,1191936,1194884,247,42,42,2949,0.083757205832486,0.084,0.084,0.040485829959514,0.000450811011243,EAF1,Esa1p-Associated Factor
4701,6345,S000002760,YPQ2,15,94,954,0.359742604239,1,190,0.199161425577,0.199055647879,0.206678228573,ORF,"Putative vacuolar membrane transporter for cationic amino acids; likely contributes to amino acid homeostasis by exporting cationic amino acids from the vacuole; member of the PQ-loop family, with seven transmembrane domains; mutant phenotype is functionally complemented by rat PQLC2 vacuolar transporter
",1385,YDR352W,chrIV,1181801,1182754,73,57,49,954,0.076519916142558,0.114,0.098,0.205479452054794,0.004927980879986,YPQ2,Yeast PQ-loop protein
4702,6346,S000002761,TRR1,39,447,960,0.946908244681,8,247,0.257291666667,0.25716296909,0.460219349186,ORF,"Cytoplasmic thioredoxin reductase; key regulatory enzyme that determines the redox state of the thioredoxin system, which acts as a disulfide reductase system and protects cells against both oxidative and reductive stress; protein abundance increases in response to DNA replication stress; TRR1 has a paralog, TRR2, that arose from the whole genome duplication
",1386,YDR353W,chrIV,1183299,1184258,76,49,53,960,0.079166666666667,0.098,0.106,0.513157894736842,0.012459319008961,TRR1,ThioRedoxin Reductase
